3285.43	-0.00491463	4.16745E-5
3285.5	-0.00305518	4.29857E-5
3285.58	-0.00315251	4.43143E-5
3285.65	-8.8239E-4	4.56608E-5
3285.73	0.00491582	4.70253E-5
3285.8	0.00796517	4.84084E-5
3285.88	0.00742709	4.98101E-5
3285.95	0.006518	5.1231E-5
3286.03	0.00549393	5.26712E-5
3286.1	0.00341857	5.41311E-5
3286.18	0.00272704	5.56111E-5
3286.25	0.00445378	5.71115E-5
3286.33	0.00322875	5.86327E-5
3286.4	-0.00204314	6.01749E-5
3286.48	-0.00522805	6.17387E-5
3286.55	-0.004405	6.33243E-5
3286.63	-0.0012205	6.49322E-5
3286.7	-0.00108013	6.65626E-5
3286.78	-7.86078E-4	6.82162E-5
3286.85	0	6.98931E-5
3286.93	-0.00217305	7.15939E-5
3287	-0.00148878	7.3319E-5
3287.08	-0.00214361	7.50688E-5
3287.15	-0.00399526	7.68438E-5
3287.23	7.95946E-4	7.86443E-5
3287.3	0.00969831	8.0471E-5
3287.38	0.0150335	8.23242E-5
3287.45	0.01634	8.42044E-5
3287.53	0.015627	8.61121E-5
3287.6	0.00878068	8.80478E-5
3287.68	-6.95498E-5	9.00121E-5
3287.75	-0.00108545	9.20055E-5
3287.83	0.0019586	9.40284E-5
3287.9	-1.72314E-4	9.60815E-5
3287.98	-0.00467226	9.81654E-5
3288.05	-0.00388582	1.0028E-4
3288.13	0.00285223	1.02427E-4
3288.2	0.00828567	1.04607E-4
3288.28	0.00332743	1.06819E-4
3288.35	-0.00406294	1.09066E-4
3288.43	-9.45215E-4	1.11346E-4
3288.5	0.00481135	1.13662E-4
3288.58	0.00386558	1.16013E-4
3288.65	0.00129046	1.18401E-4
3288.73	0.00280078	1.20826E-4
3288.8	0.0023476	1.23288E-4
3288.88	0	1.25789E-4
3288.95	0.00313095	1.2833E-4
3289.03	0.0058631	1.3091E-4
3289.1	0.0068585	1.33532E-4
3289.18	0.0100717	1.36194E-4
3289.25	0.00996777	1.389E-4
3289.33	0.00545842	1.41649E-4
3289.4	9.87129E-4	1.44441E-4
3289.48	-0.00512808	1.47279E-4
3289.55	-0.00852386	1.50163E-4
3289.63	-0.0056345	1.53094E-4
3289.7	-0.0041104	1.56073E-4
3289.78	-0.00349302	1.591E-4
3289.85	-3.69333E-4	1.62178E-4
3289.93	0.0011011	1.65306E-4
3290	7.18511E-4	1.68486E-4
3290.08	9.49346E-4	1.71719E-4
3290.15	-0.00265365	1.75006E-4
3290.23	-0.005316	1.78348E-4
3290.3	-0.00311195	1.81747E-4
3290.38	-7.53213E-4	1.85203E-4
3290.45	0.0046613	1.88718E-4
3290.53	0.00640623	1.92293E-4
3290.6	0.00234752	1.95929E-4
3290.68	0.00283435	1.99628E-4
3290.75	0.00720457	2.0339E-4
3290.83	0.00875139	2.07218E-4
3290.9	0.00746545	2.11113E-4
3290.98	0.00688071	2.15075E-4
3291.05	0.00191137	2.19107E-4
3291.13	-0.00609198	2.23211E-4
3291.2	-0.00469242	2.27387E-4
3291.28	0	2.31637E-4
3291.35	-0.00178206	2.35963E-4
3291.43	0.00130548	2.40367E-4
3291.5	0.00560667	2.4485E-4
3291.58	-9.20834E-5	2.49414E-4
3291.65	-0.00225221	2.54061E-4
3291.73	0.0020333	2.58793E-4
3291.8	0.00674113	2.63611E-4
3291.88	0.0122845	2.68519E-4
3291.95	0.0114144	2.73516E-4
3292.03	0.00545351	2.78607E-4
3292.1	6.20395E-4	2.83793E-4
3292.18	-0.00135852	2.89075E-4
3292.25	-0.00403509	2.94457E-4
3292.33	-0.00838811	2.99941E-4
3292.4	-0.0066486	3.05528E-4
3292.48	-0.00168362	3.11222E-4
3292.55	0	3.17026E-4
3292.63	0.00288068	3.2294E-4
3292.7	0.00782417	3.28969E-4
3292.78	0.00605015	3.35115E-4
3292.85	-2.47902E-4	3.4138E-4
3292.93	-0.00359611	3.47769E-4
3293	-0.00233474	3.54282E-4
3293.08	-0.00149366	3.60925E-4
3293.15	-0.00188597	3.67699E-4
3293.23	0.00279243	3.74608E-4
3293.3	0.00490031	3.81656E-4
3293.38	-4.93229E-5	3.88845E-4
3293.45	-0.00432107	3.96179E-4
3293.53	-0.00252322	4.03663E-4
3293.6	0.00210901	4.11298E-4
3293.68	0.00532267	4.19091E-4
3293.75	0.00674703	4.27043E-4
3293.83	0.00429556	4.35161E-4
3293.9	-3.22381E-4	4.43446E-4
3293.98	-0.00273312	4.51905E-4
3294.05	-0.0013211	4.60541E-4
3294.13	6.50879E-4	4.69359E-4
3294.2	0.00166681	4.78364E-4
3294.28	0.00249925	4.8756E-4
3294.35	-1.72657E-4	4.96953E-4
3294.43	-0.00461061	5.06547E-4
3294.5	-0.00431799	5.16348E-4
3294.58	-0.00276557	5.26362E-4
3294.65	-0.00231591	5.36594E-4
3294.73	-5.11212E-4	5.47049E-4
3294.8	-2.90908E-4	5.57735E-4
3294.88	1.79788E-4	5.68657E-4
3294.95	4.43028E-4	5.79821E-4
3295.03	-0.00156949	5.91235E-4
3295.1	-2.05771E-4	6.02904E-4
3295.18	0.0069193	6.14836E-4
3295.25	0.0118087	6.27038E-4
3295.33	0.00825475	6.39518E-4
3295.4	0	6.52284E-4
3295.48	-0.00527195	6.65342E-4
3295.55	-0.006163	6.78702E-4
3295.63	-0.00456291	6.92373E-4
3295.7	8.09172E-4	7.06362E-4
3295.78	0.00163693	7.20678E-4
3295.85	2.84958E-4	7.35333E-4
3295.93	0.00414642	7.50334E-4
3296	0.00572231	7.65692E-4
3296.08	0.00665678	7.81417E-4
3296.15	0.00780749	7.97521E-4
3296.23	0.00565865	8.14013E-4
3296.3	0.00274045	8.30906E-4
3296.38	0.00391542	8.48212E-4
3296.45	0.00718093	8.65943E-4
3296.53	0.00357838	8.84111E-4
3296.6	-0.00271537	9.0273E-4
3296.68	-0.00386041	9.21814E-4
3296.75	-0.00163795	9.41376E-4
3296.83	-0.00165615	9.61433E-4
3296.9	-0.00279829	9.81998E-4
3296.98	-0.00189628	0.00100309
3297.05	-0.00169885	0.00102472
3297.13	-0.0034894	0.00104691
3297.2	-0.00401677	0.00106968
3297.28	-0.00142057	0.00109305
3297.35	4.38265E-4	0.00111703
3297.43	-7.60746E-4	0.00114165
3297.5	-0.00265418	0.00116692
3297.58	0	0.00119288
3297.65	0.00372339	0.00121955
3297.73	0.00263467	0.00124694
3297.8	-5.50605E-4	0.0012751
3297.88	-0.00399648	0.00130404
3297.95	-0.00718481	0.0013338
3298.03	-0.00460245	0.0013644
3298.1	0.00333617	0.00139589
3298.18	0.00589272	0.0014283
3298.25	0.00430646	0.00146167
3298.33	0.00133541	0.00149604
3298.4	-0.0031634	0.00153146
3298.48	-0.0047013	0.00156797
3298.55	-0.00215262	0.00160562
3298.63	0.00383273	0.00164448
3298.7	0.00278091	0.0016846
3298.78	-0.00734004	0.00172605
3298.85	-0.0133083	0.00176891
3298.93	-0.0107854	0.00181324
3299	-0.00500639	0.00185914
3299.08	-0.00473228	0.00190669
3299.15	-0.00764864	0.00195601
3299.23	-0.00441751	0.00200719
3299.3	0	0.00206037
3299.38	-0.00273635	0.00211566
3299.45	-0.00786118	0.00217322
3299.53	-0.00725386	0.00223319
3299.6	-0.00283668	0.00229576
3299.68	-5.35178E-4	0.0023611
3299.75	-1.61725E-4	0.00242942
3299.83	0	0.00250094
3299.9	-0.00181151	0.0025759
3299.98	-0.00266772	0.00265456
3300.05	-0.00210811	0.00273719
3300.13	-0.00458838	0.00282411
3300.2	-0.00472321	0.00291564
3300.28	-0.00217338	0.00301214
3300.35	-0.00163883	0.003114
3300.43	0.00225671	0.00322161
3300.5	0.00454809	0.00333543
3300.58	0.00185975	0.00345593
3300.65	0.0042653	0.0035836
3300.73	0.00578185	0.00371899
3300.8	0.00296053	0.00386265
3300.88	0.00418808	0.0040152
3300.95	0.00256389	0.00417725
3301.03	-0.0018931	0.00434948
3301.1	-0.00234072	0.00453259
3301.18	-0.00138909	0.00472729
3301.25	0.00447392	0.00493434
3301.33	0.00800504	0.00515452
3301.4	0.00209552	0.00538863
3301.48	0	0.00563748
3301.55	0.00559645	0.00590193
3301.63	0.00719876	0.0061828
3301.7	3.41604E-4	0.00648096
3301.78	-0.0061036	0.00679724
3301.85	-0.00403786	0.00713249
3301.93	0.00260065	0.00748753
3302	0.00379628	0.00786315
3302.08	0	0.00826011
3302.15	-0.00180351	0.00867913
3302.23	0.00187731	0.00912086
3302.3	0.00746045	0.0095859
3302.38	0.0107832	0.0100747
3302.45	0.0170463	0.0105878
3302.53	0.0197811	0.0111254
3302.6	0.0122888	0.0116877
3302.68	0.00900142	0.0122747
3302.75	0.0142513	0.0128864
3302.83	0.0173988	0.0135225
3302.9	0.0140986	0.0141825
3302.98	0.0131435	0.0148657
3303.05	0.0194264	0.0155714
3303.13	0.0221095	0.0162983
3303.2	0.019428	0.0170453
3303.28	0.0216829	0.0178107
3303.35	0.0274559	0.0185927
3303.43	0.0294647	0.0193893
3303.5	0.0309597	0.0201979
3303.58	0.0272301	0.0210161
3303.65	0.0183214	0.0218407
3303.73	0.0186614	0.0226687
3303.8	0.0261238	0.0234964
3303.88	0.0323943	0.0243201
3303.95	0.0379723	0.0251357
3304.03	0.0402213	0.0259387
3304.1	0.0364795	0.0267246
3304.18	0.0326239	0.0274885
3304.25	0.0327634	0.0282252
3304.33	0.0360793	0.0289295
3304.4	0.0388685	0.0295958
3304.48	0.0373703	0.0302184
3304.55	0.036382	0.0307915
3304.63	0.0410619	0.0313092
3304.7	0.0465823	0.0317656
3304.78	0.0470566	0.0321547
3304.85	0.0448457	0.0324706
3304.93	0.0439921	0.0327073
3305	0.044073	0.0328592
3305.08	0.044542	0.0329206
3305.15	0.0438917	0.0328864
3305.23	0.041329	0.0327515
3305.3	0.0386498	0.0325113
3305.38	0.0387248	0.0321616
3305.45	0.0434683	0.0316989
3305.53	0.0471851	0.0311199
3305.6	0.0436563	0.0304224
3305.68	0.0376557	0.0296045
3305.75	0.0356096	0.0286654
3305.83	0.0344313	0.0276049
3305.9	0.0325132	0.0264239
3305.98	0.0324124	0.025124
3306.05	0.0317332	0.0237081
3306.13	0.0298308	0.0221798
3306.2	0.0301959	0.0205438
3306.28	0.0303356	0.0188059
3306.35	0.0261552	0.0169729
3306.43	0.0222576	0.0150524
3306.5	0.0208364	0.0130532
3306.58	0.01427	0.0109846
3306.65	0.00691623	0.00885705
3306.73	0.00814826	0.00668135
3306.8	0.00960025	0.004469
3306.88	0.00742311	0.00223192
3306.95	0.00719824	-1.77118E-5
3307.03	0.00685758	-0.00226754
3307.1	0.00659669	-0.00450523
3307.18	0.00471514	-0.00671857
3307.25	-0.00646114	-0.00889566
3307.33	-0.0155955	-0.011025
3307.4	-0.0168459	-0.0130956
3307.48	-0.0187896	-0.0150973
3307.55	-0.0185956	-0.0170204
3307.63	-0.0164495	-0.0188564
3307.7	-0.0161087	-0.0205975
3307.78	-0.0186563	-0.0222369
3307.85	-0.0189005	-0.0237688
3307.93	-0.0153708	-0.0251885
3308	-0.0160902	-0.0264921
3308.08	-0.0171182	-0.0276771
3308.15	-0.0131792	-0.0287414
3308.23	-0.0112387	-0.0296845
3308.3	-0.0162261	-0.0305063
3308.38	-0.0232187	-0.0312076
3308.45	-0.024464	-0.0317904
3308.53	-0.0214619	-0.0322568
3308.6	-0.0200999	-0.03261
3308.68	-0.0233743	-0.0328536
3308.75	-0.0240535	-0.0329918
3308.83	-0.0206862	-0.0330291
3308.9	-0.0227957	-0.0329706
3308.98	-0.0244663	-0.0328214
3309.05	-0.024456	-0.0325873
3309.13	-0.0263145	-0.0322738
3309.2	-0.0240978	-0.0318868
3309.28	-0.0210356	-0.0314323
3309.35	-0.0194605	-0.0309163
3309.43	-0.0167833	-0.0303447
3309.5	-0.0138448	-0.0297234
3309.58	-0.0110886	-0.0290583
3309.65	-0.0122434	-0.0283549
3309.73	-0.0154318	-0.0276189
3309.8	-0.0139646	-0.0268556
3309.88	-0.0102925	-0.0260701
3309.95	-0.00885907	-0.0252673
3310.03	-0.00961376	-0.0244518
3310.1	-0.0102882	-0.023628
3310.18	-0.0107206	-0.0228
3310.25	-0.0125311	-0.0219717
3310.33	-0.0107326	-0.0211465
3310.4	-0.00314681	-0.0203278
3310.48	8.24181E-4	-0.0195185
3310.55	-8.57459E-4	-0.0187212
3310.63	-0.0031025	-0.0179383
3310.7	-0.00480362	-0.0171719
3310.78	-0.00430651	-0.0164239
3310.85	-0.003677	-0.0156959
3310.93	-0.00636526	-0.0149891
3311	-0.00884843	-0.0143047
3311.08	-0.00848366	-0.0136435
3311.15	-0.00779669	-0.0130063
3311.23	-0.00398013	-0.0123933
3311.3	0.00202607	-0.011805
3311.38	0.00147705	-0.0112415
3311.45	-9.819E-4	-0.0107026
3311.53	-6.36857E-4	-0.0101883
3311.6	-0.00289367	-0.00969813
3311.68	-0.00243088	-0.00923182
3311.75	-0.00314213	-0.00878882
3311.83	-0.00690727	-0.00836855
3311.9	-0.00218882	-0.00797034
3311.98	7.6663E-4	-0.00759349
3312.05	-0.00134285	-0.00723723
3312.13	-0.00263939	-0.00690078
3312.2	-0.00513505	-0.00658331
3312.28	-0.007872	-0.00628398
3312.35	-0.00606329	-0.00600195
3312.43	5.09069E-4	-0.00573637
3312.5	-0.00314486	-0.00548639
3312.58	-0.0104028	-0.00525117
3312.65	-0.00927564	-0.00502989
3312.73	-0.00990954	-0.00482176
3312.8	-0.0103179	-0.00462598
3312.88	-0.00332771	-0.00444181
3312.95	0.00300905	-0.00426853
3313.03	0	-0.00410543
3313.1	-0.00680861	-0.00395184
3313.18	-0.00974394	-0.00380714
3313.25	-0.00620926	-0.00367073
3313.33	-2.17933E-4	-0.00354203
3313.4	0.00392785	-0.00342051
3313.48	0.00852294	-0.00330566
3313.55	0.00839882	-0.00319702
3313.63	-8.78707E-4	-0.00309413
3313.7	-0.00541795	-0.00299659
3313.78	1.43502E-4	-0.00290402
3313.85	0.00291135	-0.00281606
3313.93	0	-0.00273237
3314	-0.0046259	-0.00265265
3314.08	-0.00605848	-0.00257661
3314.15	3.23478E-4	-0.00250401
3314.23	0.00692348	-0.00243459
3314.3	0.00149421	-0.00236813
3314.38	-0.00814162	-0.00230444
3314.45	-0.0061627	-0.00224332
3314.53	4.64573E-4	-0.0021846
3314.6	-6.43559E-4	-0.00212813
3314.68	-0.00210572	-0.00207376
3314.75	0	-0.00202136
3314.83	-0.00216552	-0.00197081
3314.9	-0.00421298	-0.001922
3314.98	-0.00608222	-0.00187483
3315.05	-0.00665371	-0.00182919
3315.13	-6.9526E-4	-0.00178502
3315.2	0.00305312	-0.00174222
3315.28	0.00404757	-0.00170072
3315.35	0.00416556	-0.00166046
3315.43	0.00441189	-0.00162138
3315.5	0.00397401	-0.00158342
3315.58	0	-0.00154652
3315.65	-0.00268047	-0.00151064
3315.73	-0.00429855	-0.00147573
3315.8	-0.00262894	-0.00144174
3315.88	0.00132788	-0.00140865
3315.95	5.72659E-4	-0.0013764
3316.03	0.0010605	-0.00134497
3316.1	0.00419481	-0.00131432
3316.18	0.00304511	-0.00128442
3316.25	5.18416E-4	-0.00125524
3316.33	-0.00228962	-0.00122676
3316.4	-0.00346487	-0.00119894
3316.48	-2.82507E-4	-0.00117177
3316.55	5.97776E-4	-0.00114521
3316.63	-0.00167389	-0.00111925
3316.7	-0.00409691	-0.00109385
3316.78	-0.00577947	-0.00106901
3316.85	-0.00271788	-0.00104471
3316.93	0.00154857	-0.00102091
3317	3.51108E-4	-9.97606E-4
3317.08	-0.00230122	-9.74777E-4
3317.15	-0.00305407	-9.52405E-4
3317.23	-0.00319672	-9.30474E-4
3317.3	-0.00208907	-9.08967E-4
3317.38	-0.00182829	-8.87868E-4
3317.45	-0.00373379	-8.67162E-4
3317.53	-0.00130987	-8.46834E-4
3317.6	0.0027104	-8.26869E-4
3317.68	0.00154078	-8.07253E-4
3317.75	-2.46393E-4	-7.87973E-4
3317.83	0	-7.69014E-4
3317.9	0.00257998	-7.50364E-4
3317.98	0.00298996	-7.3201E-4
3318.05	0.00302076	-7.1394E-4
3318.13	0.00478312	-6.9614E-4
3318.2	0.00351854	-6.786E-4
3318.28	3.17204E-4	-6.61306E-4
3318.35	-0.00324466	-6.44248E-4
3318.43	-0.0037751	-6.27414E-4
3318.5	-0.00226957	-6.10793E-4
3318.58	-0.00245118	-5.94373E-4
3318.65	-0.0022061	-5.78144E-4
3318.73	0	-5.62096E-4
3318.8	-0.00250243	-5.46216E-4
3318.88	-0.00436412	-5.30495E-4
3318.95	0.00298349	-5.14922E-4
3319.03	0.00738905	-4.99487E-4
3319.1	8.79105E-4	-4.8418E-4
3319.18	-0.00636641	-4.68989E-4
3319.25	-0.00608934	-4.53905E-4
3319.33	-0.00432698	-4.38918E-4
3319.4	-0.00542328	-4.24017E-4
3319.48	-0.00412212	-4.09192E-4
3319.55	-0.00107091	-3.94432E-4
3319.63	-0.00424784	-3.79728E-4
3319.7	-0.00684929	-3.65069E-4
3319.78	-0.00362239	-3.50445E-4
3319.85	0	-3.35844E-4
3319.93	0.00548367	-3.21256E-4
3320	0.00756717	-3.06671E-4
3320.08	0.00350172	-2.92077E-4
3320.15	0.00411504	-2.77463E-4
3320.23	0.0103829	-2.62819E-4
3320.3	0.0107365	-2.48132E-4
3320.38	0.00511466	-2.3339E-4
3320.45	0.00295953	-2.18582E-4
3320.53	0.00227682	-2.03696E-4
3320.6	-0.00317712	-1.88719E-4
3320.68	-0.00671552	-1.73637E-4
3320.75	-0.00400864	-1.58439E-4
3320.83	-0.0015013	-1.43109E-4
3320.9	-5.33122E-4	-1.27635E-4
3320.98	-0.00161646	-1.12001E-4
3321.05	-0.0023456	-9.61928E-5
3321.13	-9.76097E-4	-8.01948E-5
3321.2	-0.00266159	-6.3991E-5
3321.28	-0.00402665	-4.75647E-5
3321.35	-0.00229647	-3.08988E-5
3321.43	0	-1.39754E-5
3321.5	0.00232692	3.22427E-6
3321.58	0.00201799	2.07195E-5
3321.65	-8.30825E-4	3.85306E-5
3321.73	-0.00680825	5.66787E-5
3321.8	-0.0107228	7.51858E-5
3321.88	-0.00891601	9.4075E-5
3321.95	-0.00835961	1.13371E-4
3322.03	-0.00857155	1.33098E-4
3322.1	-0.00601451	1.53283E-4
3322.18	-0.00185984	1.73954E-4
3322.25	-0.0018552	1.95141E-4
3322.33	-0.00795194	2.16874E-4
3322.4	-0.0119079	2.39185E-4
3322.48	-0.00661046	2.6211E-4
3322.55	0	2.85683E-4
3322.63	5.06407E-4	3.09943E-4
3322.7	-0.00286301	3.3493E-4
3322.78	-0.00634893	3.60687E-4
3322.85	-0.00908303	3.87258E-4
3322.93	-0.0130445	4.14692E-4
3323	-0.0115664	4.43038E-4
3323.08	-0.00318062	4.72349E-4
3323.15	0.00181107	5.02684E-4
3323.23	-0.00294079	5.34101E-4
3323.3	-0.00573925	5.66665E-4
3323.38	1.68115E-4	6.00443E-4
3323.45	0.00354105	6.35509E-4
3323.53	0.00336543	6.7194E-4
3323.6	0.00172495	7.09817E-4
3323.68	-6.30688E-4	7.49229E-4
3323.75	-0.00211185	7.90269E-4
3323.83	-5.61074E-4	8.33037E-4
3323.9	0.00441482	8.7764E-4
3323.98	0.00610069	9.24193E-4
3324.05	0.00546556	9.72818E-4
3324.13	0.0073198	0.00102365
3324.2	0.00862167	0.00107682
3324.28	0.00396237	0.00113249
3324.35	-9.94575E-4	0.00119082
3324.43	0.00444674	0.00125198
3324.5	0.00871871	0.00131616
3324.58	0.00614347	0.00138357
3324.65	0.00575926	0.00145442
3324.73	0.00239004	0.00152894
3324.8	-0.00188863	0.0016074
3324.88	-5.52212E-4	0.00169006
3324.95	0.00481005	0.00177722
3325.03	0.00479107	0.00186921
3325.1	0	0.00196637
3325.18	-0.00134021	0.00206908
3325.25	-0.00388301	0.00217774
3325.33	-0.00405427	0.0022928
3325.4	-9.49866E-4	0.00241475
3325.48	-0.00212111	0.00254412
3325.55	-0.00602487	0.00268146
3325.63	-0.00872955	0.00282741
3325.7	-0.00664368	0.00298264
3325.78	-0.00295227	0.00314791
3325.85	0	0.00332402
3325.93	0.00363941	0.00351188
3326	0.00440212	0.00371245
3326.08	0.00751211	0.00392683
3326.15	0.0100223	0.0041562
3326.23	0.00424484	0.00440191
3326.3	-0.00189411	0.00466544
3326.38	-0.00236596	0.00494847
3326.45	0.00282994	0.00525289
3326.53	0.007106	0.00558092
3326.6	0.00729285	0.00593507
3326.68	0.00447133	0.00631836
3326.75	0.00330617	0.00673434
3326.83	0.0102447	0.00718729
3326.9	0.0157086	0.00768244
3326.98	0.0119327	0.00822615
3327.05	0.00631687	0.00882628
3327.13	0.00696521	0.00949249
3327.2	0.00944338	0.0102366
3327.28	0.00827187	0.0110732
3327.35	0.00384048	0.0120198
3327.43	1.78093E-4	0.0130973
3327.5	0.00381347	0.0143306
3327.58	0.0104513	0.0157482
3327.65	0.0129784	0.0173827
3327.73	0.0117481	0.0192698
3327.8	0.0121257	0.0214478
3327.88	0.0162142	0.0239558
3327.95	0.0211475	0.0268318
3328.03	0.0255978	0.0301099
3328.1	0.0281076	0.0338165
3328.18	0.0287601	0.0379662
3328.25	0.0318896	0.0425573
3328.33	0.0398169	0.0475661
3328.4	0.0488656	0.0529422
3328.48	0.0537621	0.0586037
3328.55	0.0575986	0.0644327
3328.63	0.06459	0.0702725
3328.7	0.0736222	0.0759264
3328.78	0.0841895	0.0811589
3328.85	0.0917167	0.0856988
3328.93	0.0959071	0.0892465
3329	0.0968124	0.091485
3329.08	0.0953778	0.0920944
3329.15	0.0952176	0.0907726
3329.23	0.09088	0.0872599
3329.3	0.0843896	0.0813676
3329.38	0.0805156	0.0730092
3329.45	0.0697308	0.062229
3329.53	0.0564037	0.0492235
3329.6	0.045638	0.0343496
3329.68	0.0295225	0.0181138
3329.75	0.0126202	0.00113979
3329.83	-0.00723632	-0.0158818
3329.9	-0.0270861	-0.0322563
3329.98	-0.0431413	-0.0473473
3330.05	-0.0616888	-0.0606303
3330.13	-0.0731148	-0.0717269
3330.2	-0.0746082	-0.080419
3330.28	-0.0743785	-0.0866427
3330.35	-0.0768526	-0.0904683
3330.43	-0.0803105	-0.0920726
3330.5	-0.0801774	-0.0917072
