3292.18 	 -0.00359360
3292.25 	 -0.00188316
3292.33 	 0.00184533
3292.40 	 0.00104042
3292.48 	 -0.00486059
3292.55 	 -0.00752340
3292.63 	 -0.00948232
3292.70 	 -0.0106973
3292.78 	 -0.00914229
3292.85 	 -0.00646740
3292.93 	 -0.00530652
3293.00 	 -0.00485266
3293.08 	 -0.00373926
3293.15 	 -0.00421631
3293.23 	 -0.00465239
3293.30 	 -0.00162832
3293.38 	 0.000467250
3293.45 	 -0.00318860
3293.53 	 -0.00781036
3293.60 	 -0.00665539
3293.68 	 -0.00179660
3293.75 	 0.000402563
3293.83 	 0.000428272
3293.90 	 0.000833613
3293.98 	 -0.000950280
3294.05 	 -0.00333514
3294.13 	 -0.00217656
3294.20 	 -0.00291507
3294.28 	 -0.00446530
3294.35 	 -0.00327636
3294.43 	 -0.00365896
3294.50 	 -0.00214711
3294.58 	 -0.000962373
3294.65 	 -0.00578564
3294.73 	 -0.0111421
3294.80 	 -0.0118392
3294.88 	 -0.00644871
3294.95 	 -0.00113230
3295.03 	 -0.00188028
3295.10 	 -0.00429477
3295.18 	 -0.00328921
3295.25 	 -0.00177777
3295.33 	 -0.00198786
3295.40 	 -0.000334555
3295.48 	 0.000542228
3295.55 	 -0.00329958
3295.63 	 -0.00593172
3295.70 	 -0.00477706
3295.78 	 -0.00712809
3295.85 	 -0.00986721
3295.93 	 -0.00741715
3296.00 	 -0.00374782
3296.08 	 -0.00275326
3296.15 	 -0.00724859
3296.23 	 -0.0103402
3296.30 	 -0.00528199
3296.38 	 -0.000939515
3296.45 	 -0.00380638
3296.53 	 -0.00624547
3296.60 	 -0.00501635
3296.68 	 -0.00313887
3296.75 	 -0.00305517
3296.83 	 -0.00544816
3296.90 	 -0.00598623
3296.98 	 -0.00508091
3297.05 	 -0.00531592
3297.13 	 -0.00643372
3297.20 	 -0.00649908
3297.28 	 -0.00330866
3297.35 	 -0.000201306
3297.43 	 -0.00283855
3297.50 	 -0.00626227
3297.58 	 -0.00419889
3297.65 	 -0.00148090
3297.73 	 -0.000381531
3297.80 	 -0.00166145
3297.88 	 -0.00325597
3297.95 	 -0.00273927
3298.03 	 -0.00264774
3298.10 	 -0.00235753
3298.18 	 -0.00243071
3298.25 	 -0.00469082
3298.33 	 -0.00593851
3298.40 	 -0.00447612
3298.48 	 -0.00508794
3298.55 	 -0.00657748
3298.63 	 -0.00594852
3298.70 	 -0.00358699
3298.78 	 -0.00213412
3298.85 	 -0.00293466
3298.93 	 -0.00129114
3299.00 	 -0.000756279
3299.08 	 -0.00541946
3299.15 	 -0.00673781
3299.23 	 -0.00357752
3299.30 	 -0.00171594
3299.38 	 0.00000
3299.45 	 0.000674634
3299.53 	 0.00235441
3299.60 	 0.00465658
3299.68 	 0.000742179
3299.75 	 -0.00326217
3299.83 	 -0.000226958
3299.90 	 0.000995233
3299.98 	 -0.00507271
3300.05 	 -0.00859525
3300.13 	 -0.00584466
3300.20 	 -0.00296850
3300.28 	 -0.00281526
3300.35 	 -0.00278112
3300.43 	 0.00108585
3300.50 	 0.00378095
3300.58 	 0.000964233
3300.65 	 -0.000184959
3300.73 	 0.00182303
3300.80 	 -0.000412626
3300.88 	 -0.00235242
3300.95 	 0.000129052
3301.03 	 0.000876847
3301.10 	 0.000926500
3301.18 	 -0.000209983
3301.25 	 -0.00408927
3301.33 	 -0.00293392
3301.40 	 0.000434763
3301.48 	 -0.00416829
3301.55 	 -0.00923043
3301.63 	 -0.00715670
3301.70 	 -0.00467757
3301.78 	 -0.00453473
3301.85 	 -0.00372043
3301.93 	 -0.000845294
3302.00 	 0.00161870
3302.08 	 0.000243838
3302.15 	 -0.00383173
3302.23 	 -0.00728571
3302.30 	 -0.00768039
3302.38 	 -0.00612349
3302.45 	 -0.00398928
3302.53 	 -0.000547342
3302.60 	 0.000782766
3302.68 	 -0.00287104
3302.75 	 -0.00506988
3302.83 	 -0.000142929
3302.90 	 0.00633929
3302.98 	 0.00843332
3303.05 	 0.00787288
3303.13 	 0.00761599
3303.20 	 0.0111138
3303.28 	 0.0134736
3303.35 	 0.00896850
3303.43 	 0.00586030
3303.50 	 0.00633099
3303.58 	 0.00601288
3303.65 	 0.00494356
3303.73 	 0.00194194
3303.80 	 0.000533506
3303.88 	 0.00314533
3303.95 	 0.00629931
3304.03 	 0.00897138
3304.10 	 0.00882309
3304.18 	 0.00695648
3304.25 	 0.00443647
3304.33 	 0.000725634
3304.40 	 -0.000717581
3304.48 	 -0.000493586
3304.55 	 0.00578789
3304.63 	 0.0165115
3304.70 	 0.0176989
3304.78 	 0.0121433
3304.85 	 0.0118888
3304.93 	 0.0149633
3305.00 	 0.0148258
3305.08 	 0.0153621
3305.15 	 0.0193165
3305.23 	 0.0170214
3305.30 	 0.0101963
3305.38 	 0.00820560
3305.45 	 0.00699137
3305.53 	 0.00581438
3305.60 	 0.00664576
3305.68 	 0.00820473
3305.75 	 0.00970068
3305.83 	 0.0142447
3305.90 	 0.0192844
3305.98 	 0.0181235
3306.05 	 0.0169134
3306.13 	 0.0174384
3306.20 	 0.0149169
3306.28 	 0.0109812
3306.35 	 0.0112428
3306.43 	 0.0156736
3306.50 	 0.0177413
3306.58 	 0.0150544
3306.65 	 0.0109786
3306.73 	 0.00796363
3306.80 	 0.00699028
3306.88 	 0.00774703
3306.95 	 0.00924393
3307.03 	 0.0107506
3307.10 	 0.00788176
3307.18 	 0.00422931
3307.25 	 0.00367710
3307.33 	 -0.000492300
3307.40 	 -0.00709034
3307.48 	 -0.0101642
3307.55 	 -0.00915001
3307.63 	 -0.00423845
3307.70 	 -0.00144527
3307.78 	 -0.00389953
3307.85 	 -0.00611281
3307.93 	 -0.00713953
3308.00 	 -0.00974091
3308.08 	 -0.0141771
3308.15 	 -0.0179646
3308.23 	 -0.0203984
3308.30 	 -0.0209240
3308.38 	 -0.0200454
3308.45 	 -0.0201922
3308.53 	 -0.0234067
3308.60 	 -0.0280327
3308.68 	 -0.0297212
3308.75 	 -0.0298474
3308.83 	 -0.0311463
3308.90 	 -0.0327328
3308.98 	 -0.0339815
3309.05 	 -0.0376390
3309.13 	 -0.0384947
3309.20 	 -0.0331123
3309.28 	 -0.0321656
3309.35 	 -0.0354921
3309.43 	 -0.0334684
3309.50 	 -0.0315234
3309.58 	 -0.0326906
3309.65 	 -0.0328704
3309.73 	 -0.0351578
3309.80 	 -0.0357720
3309.88 	 -0.0346652
3309.95 	 -0.0349085
3310.03 	 -0.0340782
3310.10 	 -0.0344599
3310.18 	 -0.0359873
3310.25 	 -0.0355146
3310.33 	 -0.0341760
3310.40 	 -0.0335383
3310.48 	 -0.0352868
3310.55 	 -0.0380096
3310.63 	 -0.0335610
3310.70 	 -0.0294420
3310.78 	 -0.0320782
3310.85 	 -0.0335504
3310.93 	 -0.0330793
3311.00 	 -0.0301193
3311.08 	 -0.0285062
3311.15 	 -0.0287729
3311.23 	 -0.0286997
3311.30 	 -0.0280741
3311.38 	 -0.0230038
3311.45 	 -0.0205021
3311.53 	 -0.0243004
3311.60 	 -0.0241899
3311.68 	 -0.0201965
3311.75 	 -0.0224538
3311.83 	 -0.0264801
3311.90 	 -0.0240094
3311.98 	 -0.0222544
3312.05 	 -0.0239411
3312.13 	 -0.0222796
3312.20 	 -0.0189410
3312.28 	 -0.0165557
3312.35 	 -0.0165744
3312.43 	 -0.0214144
3312.50 	 -0.0238348
3312.58 	 -0.0195210
3312.65 	 -0.0142814
3312.73 	 -0.0129005
3312.80 	 -0.0143740
3312.88 	 -0.0151218
3312.95 	 -0.0139342
3313.03 	 -0.0129535
3313.10 	 -0.0137190
3313.18 	 -0.0117870
3313.25 	 -0.00992387
3313.33 	 -0.0116033
3313.40 	 -0.0144835
3313.48 	 -0.0153861
3313.55 	 -0.0125055
3313.63 	 -0.0126408
3313.70 	 -0.0135859
3313.78 	 -0.00968054
3313.85 	 -0.00651699
3313.93 	 -0.00818872
3314.00 	 -0.0112916
3314.08 	 -0.0113756
3314.15 	 -0.0102600
3314.23 	 -0.0127615
3314.30 	 -0.0166002
3314.38 	 -0.0151029
3314.45 	 -0.0104138
3314.53 	 -0.00818983
3314.60 	 -0.00829031
3314.68 	 -0.00959938
3314.75 	 -0.0105001
3314.83 	 -0.00901911
3314.90 	 -0.00612862
3314.98 	 -0.00350640
3315.05 	 0.00000
3315.13 	 0.00182226
3315.20 	 0.000890904
3315.28 	 0.00141806
3315.35 	 -0.00125036
3315.43 	 -0.00738677
3315.50 	 -0.00830695
3315.58 	 -0.00463139
3315.65 	 -0.00314362
3315.73 	 -0.00523424
3315.80 	 -0.00703132
3315.88 	 -0.00758831
3315.95 	 -0.00516888
3316.03 	 7.72884e-05
3316.10 	 0.00202312
3316.18 	 0.00246218
3316.25 	 -0.000685554
3316.33 	 -0.00711737
3316.40 	 -0.00586045
3316.48 	 0.00155773
3316.55 	 0.00677726
3316.63 	 0.00598930
3316.70 	 0.00342745
3316.78 	 0.00107695
3316.85 	 -0.000646775
3316.93 	 0.00257074
3317.00 	 0.00394365
3317.08 	 -0.000190076
3317.15 	 -0.00191052
3317.23 	 -0.000784600
3317.30 	 -0.00139521
3317.38 	 -0.00313925
3317.45 	 -0.00319116
3317.53 	 1.46487e-05
3317.60 	 0.00541577
3317.68 	 0.00936983
3317.75 	 0.00863126
3317.83 	 0.00410681
3317.90 	 -0.000664277
3317.98 	 -0.00365118
3318.05 	 -0.00266352
3318.13 	 0.00115964
3318.20 	 0.00225006
3318.28 	 -0.000687440
3318.35 	 -0.00356216
3318.43 	 -0.00367786
3318.50 	 -0.00395769
3318.58 	 -0.00467647
3318.65 	 -0.00343341
3318.73 	 -0.00237316
3318.80 	 -0.000540631
3318.88 	 0.00201486
3318.95 	 0.00399473
3319.03 	 0.00418900
3319.10 	 0.00174387
3319.18 	 -0.00140531
3319.25 	 -0.00271732
3319.33 	 0.000229397
3319.40 	 0.00358903
3319.48 	 0.00444851
3319.55 	 0.00375583
3319.63 	 0.00221536
3319.70 	 0.000855829
3319.78 	 0.000995740
3319.85 	 0.00311994
3319.93 	 0.00644064
3320.00 	 0.00886818
3320.08 	 0.00921676
3320.15 	 0.00801480
3320.23 	 0.00668660
3320.30 	 0.00834019
3320.38 	 0.00990832
3320.45 	 0.00842054
3320.53 	 0.00961071
3320.60 	 0.00829748
3320.68 	 0.00214078
3320.75 	 0.000169463
3320.83 	 0.000641145
3320.90 	 0.000709114
3320.98 	 0.00000
3321.05 	 -0.000187233
3321.13 	 0.000215399
3321.20 	 -0.00157710
3321.28 	 -0.000426533
3321.35 	 0.00412810
3321.43 	 0.00538869
3321.50 	 0.00341314
3321.58 	 0.00227920
3321.65 	 0.00366109
3321.73 	 0.00524695
3321.80 	 0.00611997
3321.88 	 0.00534693
3321.95 	 0.00311960
3322.03 	 0.00121090
3322.10 	 0.00130997
3322.18 	 0.00314525
3322.25 	 0.00223322
3322.33 	 -0.000432541
3322.40 	 -0.000233122
3322.48 	 0.00162699
3322.55 	 0.00157781
3322.63 	 0.00165374
3322.70 	 0.00160646
3322.78 	 -0.00108008
3322.85 	 -0.00249298
3322.93 	 -0.000931261
3323.00 	 0.000623754
3323.08 	 0.00235948
3323.15 	 0.00479280
3323.23 	 0.00573057
3323.30 	 0.00541394
3323.38 	 0.00245948
3323.45 	 -0.00126455
3323.53 	 0.000896142
3323.60 	 0.00665647
3323.68 	 0.00827482
3323.75 	 0.00537011
3323.83 	 0.00350170
3323.90 	 0.00276568
3323.98 	 0.00165609
3324.05 	 0.00217273
3324.13 	 0.00450050
3324.20 	 0.00490003
3324.28 	 0.00452012
3324.35 	 0.00490078
3324.43 	 0.00464060
3324.50 	 0.00576842
3324.58 	 0.00863550
3324.65 	 0.0105787
3324.73 	 0.0103985
3324.80 	 0.00864646
3324.88 	 0.00976190
3324.95 	 0.0146217
3325.03 	 0.0147520
3325.10 	 0.0110777
3325.18 	 0.00852609
3325.25 	 0.00739786
3325.33 	 0.00910576
3325.40 	 0.00968963
3325.48 	 0.00703447
3325.55 	 0.00796175
3325.63 	 0.0107854
3325.70 	 0.00930231
3325.78 	 0.00721663
3325.85 	 0.00720761
3325.93 	 0.00499492
3326.00 	 0.00283494
3326.08 	 0.00552964
3326.15 	 0.00697571
3326.23 	 0.00690617
3326.30 	 0.00825594
3326.38 	 0.00464494
3326.45 	 -0.000682848
3326.53 	 -0.000401379
3326.60 	 0.00270937
3326.68 	 0.00242132
3326.75 	 0.000403946
3326.83 	 0.000568870
3326.90 	 -0.000297906
3326.98 	 -0.00104114
3327.05 	 -0.00212684
3327.13 	 -0.00291457
3327.20 	 0.000737035
3327.28 	 0.00552880
3327.35 	 0.00793937
3327.43 	 0.00763435
3327.50 	 0.00798845
3327.58 	 0.00882222
3327.65 	 0.00791595
3327.73 	 0.00916532
3327.80 	 0.0106568
3327.88 	 0.00911835
3327.95 	 0.00900947
3328.03 	 0.0124966
3328.10 	 0.0163500
3328.18 	 0.0192623
3328.25 	 0.0204469
3328.33 	 0.0184199
3328.40 	 0.0170852
3328.48 	 0.0191398
3328.55 	 0.0219010
3328.63 	 0.0243548
3328.70 	 0.0277489
3328.78 	 0.0326086
3328.85 	 0.0360149
3328.93 	 0.0393830
3329.00 	 0.0457201
3329.08 	 0.0535257
3329.15 	 0.0623953
3329.23 	 0.0721013
3329.30 	 0.0824401
3329.38 	 0.0912473
3329.45 	 0.103223
3329.53 	 0.120019
3329.60 	 0.138151
3329.68 	 0.158942
3329.75 	 0.178253
3329.83 	 0.196197
3329.90 	 0.211946
3329.98 	 0.222779
3330.05 	 0.231893
3330.13 	 0.237419
3330.20 	 0.236352
3330.28 	 0.229146
3330.35 	 0.215324
3330.43 	 0.196609
3330.50 	 0.176759
3330.58 	 0.153256
3330.65 	 0.124363
3330.73 	 0.0885397
3330.80 	 0.0479291
3330.88 	 0.0124262
3330.95 	 -0.0209606
3331.03 	 -0.0592659
3331.10 	 -0.0983118
3331.18 	 -0.131576
3331.25 	 -0.157802
3331.33 	 -0.178465
3331.40 	 -0.197749
3331.48 	 -0.214472
3331.55 	 -0.219046
3331.63 	 -0.216169
3331.70 	 -0.213490
3331.78 	 -0.205840
3331.85 	 -0.193467
3331.93 	 -0.179817
3332.00 	 -0.164228
3332.08 	 -0.148527
3332.15 	 -0.134944
3332.23 	 -0.119935
3332.30 	 -0.103171
3332.38 	 -0.0913485
3332.45 	 -0.0817395
3332.53 	 -0.0712990
3332.60 	 -0.0641886
3332.68 	 -0.0559824
3332.75 	 -0.0471071
3332.83 	 -0.0454573
3332.90 	 -0.0438858
3332.98 	 -0.0359175
3333.05 	 -0.0288101
3333.13 	 -0.0248484
3333.20 	 -0.0220272
3333.28 	 -0.0203914
3333.35 	 -0.0190906
3333.43 	 -0.0163399
3333.50 	 -0.0114492
3333.58 	 -0.00866997
3333.65 	 -0.00955235
3333.73 	 -0.0113442
3333.80 	 -0.0116443
3333.88 	 -0.00930891
3333.95 	 -0.00848112
3334.03 	 -0.0103986
3334.10 	 -0.00978174
3334.18 	 -0.00786056
3334.25 	 -0.00765725
3334.33 	 -0.00853399
3334.40 	 -0.0116128
3334.48 	 -0.00995608
3334.55 	 -0.00449368
3334.63 	 -0.00547761
3334.70 	 -0.00772861
3334.78 	 -0.00663123
3334.85 	 -0.00530613
3334.93 	 -0.00561091
3335.00 	 -0.00742665
3335.08 	 -0.00865077
3335.15 	 -0.00828952
3335.23 	 -0.00883493
3335.30 	 -0.00963633
3335.38 	 -0.00822340
3335.45 	 -0.00687413
3335.53 	 -0.00748279
3335.60 	 -0.00830467
3335.68 	 -0.00640061
3335.75 	 -0.00421728
3335.83 	 -0.00361136
3335.90 	 -0.00269705
3335.98 	 -0.00302885
3336.05 	 -0.00560818
3336.13 	 -0.00531714
3336.20 	 -0.00287471
3336.28 	 -0.00355280
3336.35 	 -0.00327047
3336.43 	 1.37873e-06
3336.50 	 0.000729348
3336.58 	 0.000804333
3336.65 	 0.00548884
3336.73 	 0.00892057
3336.80 	 0.00710367
3336.88 	 0.00558708
3336.95 	 0.00634858
3337.03 	 0.00714060
3337.10 	 0.00820934
3337.18 	 0.0106645
3337.25 	 0.0127881
3337.33 	 0.0143343
3337.40 	 0.0156281
3337.48 	 0.0156918
3337.55 	 0.0146592
3337.63 	 0.0131733
3337.70 	 0.0127392
3337.78 	 0.0125689
3337.85 	 0.00998083
3337.93 	 0.00576367
3338.00 	 0.00486287
3338.08 	 0.00615836
3338.15 	 0.00591306
3338.23 	 0.00257706
3338.30 	 -0.00148179
3338.38 	 -0.000260029
3338.45 	 0.00222866
3338.53 	 0.000391670
3338.60 	 -0.00448265
3338.68 	 -0.00711710
3338.75 	 -0.00560155
3338.83 	 -0.00626554
3338.90 	 -0.0103078
3338.98 	 -0.0127251
3339.05 	 -0.0118411
3339.13 	 -0.0128492
3339.20 	 -0.0163772
3339.28 	 -0.0143505
3339.35 	 -0.0123509
3339.43 	 -0.0175916
3339.50 	 -0.0195560
3339.58 	 -0.0154113
3339.65 	 -0.0125445
3339.73 	 -0.0100364
3339.80 	 -0.00789385
3339.88 	 -0.00918894
3339.95 	 -0.0120201
3340.03 	 -0.00974086
3340.10 	 -0.00466739
3340.18 	 -0.00456122
3340.25 	 -0.00389151
3340.33 	 -0.000368759
3340.40 	 0.00281082
3340.48 	 0.00739243
3340.55 	 0.00883203
3340.63 	 0.00375141
3340.70 	 -3.27434e-06
3340.78 	 0.00526846
3340.85 	 0.0159610
3340.93 	 0.0196584
3341.00 	 0.0143122
3341.08 	 0.0108827
3341.15 	 0.0139164
3341.23 	 0.0178930
3341.30 	 0.0157479
3341.38 	 0.0106858
3341.45 	 0.0114974
3341.53 	 0.0140584
3341.60 	 0.0127497
3341.68 	 0.0134227
3341.75 	 0.0164998
3341.83 	 0.0146373
3341.90 	 0.0100279
3341.98 	 0.00851398
3342.05 	 0.00952447
3342.13 	 0.0108411
3342.20 	 0.0112884
3342.28 	 0.0124054
3342.35 	 0.0144569
3342.43 	 0.0158658
3342.50 	 0.0173791
3342.58 	 0.0175998
3342.65 	 0.0167781
3342.73 	 0.0176245
3342.80 	 0.0180300
3342.88 	 0.0209815
3342.95 	 0.0251058
3343.03 	 0.0249541
3343.10 	 0.0254175
3343.18 	 0.0282139
3343.25 	 0.0336626
3343.33 	 0.0391868
3343.40 	 0.0424027
3343.48 	 0.0480399
3343.55 	 0.0583126
3343.63 	 0.0690774
3343.70 	 0.0761760
3343.78 	 0.0847566
3343.85 	 0.0999463
3343.93 	 0.117753
3344.00 	 0.135374
3344.08 	 0.155501
3344.15 	 0.176689
3344.23 	 0.198485
3344.30 	 0.224168
3344.38 	 0.253129
3344.45 	 0.283061
3344.53 	 0.314919
3344.60 	 0.349306
3344.68 	 0.383619
3344.75 	 0.413379
3344.83 	 0.435859
3344.90 	 0.449839
3344.98 	 0.452141
3345.05 	 0.443971
3345.13 	 0.430599
3345.20 	 0.410009
3345.28 	 0.374985
3345.35 	 0.328005
3345.43 	 0.272500
3345.50 	 0.207865
3345.58 	 0.137633
3345.65 	 0.0653056
3345.73 	 -0.00718284
3345.80 	 -0.0783578
3345.88 	 -0.148338
3345.95 	 -0.215145
3346.03 	 -0.273172
3346.10 	 -0.319125
3346.18 	 -0.359253
3346.25 	 -0.392650
3346.33 	 -0.413549
3346.40 	 -0.425890
3346.48 	 -0.424561
3346.55 	 -0.413969
3346.63 	 -0.400711
3346.70 	 -0.378385
3346.78 	 -0.354432
3346.85 	 -0.331990
3346.93 	 -0.303237
3347.00 	 -0.269631
3347.08 	 -0.237091
3347.15 	 -0.208976
3347.23 	 -0.184474
3347.30 	 -0.161713
3347.38 	 -0.141498
3347.45 	 -0.124919
3347.53 	 -0.112423
3347.60 	 -0.0994369
3347.68 	 -0.0861246
3347.75 	 -0.0771573
3347.83 	 -0.0692817
3347.90 	 -0.0612848
3347.98 	 -0.0543515
3348.05 	 -0.0489968
3348.13 	 -0.0448459
3348.20 	 -0.0439086
3348.28 	 -0.0431517
3348.35 	 -0.0352582
3348.43 	 -0.0294406
3348.50 	 -0.0292813
3348.58 	 -0.0258605
3348.65 	 -0.0226013
3348.73 	 -0.0236527
3348.80 	 -0.0251339
3348.88 	 -0.0260521
3348.95 	 -0.0275689
3349.03 	 -0.0293319
3349.10 	 -0.0297434
3349.18 	 -0.0295119
3349.25 	 -0.0324494
3349.33 	 -0.0369186
3349.40 	 -0.0371331
3349.48 	 -0.0328361
3349.55 	 -0.0283878
3349.63 	 -0.0264302
3349.70 	 -0.0263288
3349.78 	 -0.0272070
3349.85 	 -0.0252006
3349.93 	 -0.0218148
3350.00 	 -0.0226808
3350.08 	 -0.0236293
3350.15 	 -0.0231372
3350.23 	 -0.0197666
3350.30 	 -0.0145249
3350.38 	 -0.0135275
3350.45 	 -0.0141734
3350.53 	 -0.0137913
3350.60 	 -0.0124871
3350.68 	 -0.0151907
3350.75 	 -0.0179927
3350.83 	 -0.0127585
3350.90 	 -0.00855538
3350.98 	 -0.00869308
3351.05 	 -0.00824692
3351.13 	 -0.00812858
3351.20 	 -0.00859148
3351.28 	 -0.00737836
3351.35 	 -0.00101804
3351.43 	 0.00808014
3351.50 	 0.0124808
3351.58 	 0.0150614
3351.65 	 0.0171466
3351.73 	 0.0170379
3351.80 	 0.0173001
3351.88 	 0.0155958
3351.95 	 0.0146495
3352.03 	 0.0134731
3352.10 	 0.0124390
3352.18 	 0.0156637
3352.25 	 0.0150488
3352.33 	 0.0147752
3352.40 	 0.0186224
3352.48 	 0.0181167
3352.55 	 0.0153139
3352.63 	 0.0129204
3352.70 	 0.0114508
3352.78 	 0.00784760
3352.85 	 0.00189746
3352.93 	 0.00155534
3353.00 	 0.00148086
